#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=1, beta=21, gamma=0.
#1-x_j/L                 2-Value                  
0.896208                 0.113046                 
0.898204                 0.117886                 
0.9002                   0.122933                 
0.902196                 0.128196                 
0.904192                 0.133685                 
0.906188                 0.139408                 
0.908184                 0.145377                 
0.91018                  0.151601                 
0.912176                 0.158091                 
0.914172                 0.16486                  
0.916168                 0.171918                 
0.918164                 0.179279                 
0.92016                  0.186954                 
0.922156                 0.194958                 
0.924152                 0.203305                 
0.926148                 0.212009                 
0.928144                 0.221086                 
0.93014                  0.230552                 
0.932136                 0.240422                 
0.934132                 0.250716                 
0.936128                 0.26145                  
0.938124                 0.272643                 
0.94012                  0.284316                 
0.942116                 0.296488                 
0.944112                 0.309182                 
0.946108                 0.322419                 
0.948104                 0.336223                 
0.9501                   0.350618                 
0.952096                 0.365629                 
0.954092                 0.381283                 
0.956088                 0.397607                 
0.958084                 0.41463                  
0.96008                  0.432382                 
0.962076                 0.450894                 
0.964072                 0.470198                 
0.966068                 0.490329                 
0.968064                 0.511321                 
0.97006                  0.533213                 
0.972056                 0.556042                 
0.974052                 0.579848                 
0.976048                 0.604673                 
0.978044                 0.630561                 
0.98004                  0.657557                 
0.982036                 0.68571                  
0.984032                 0.715067                 
0.986028                 0.745682                 
0.988024                 0.777607                 
0.99002                  0.810899                 
0.992016                 0.845617                 
0.994012                 0.88182                  
0.996008                 0.919574                 
0.998004                 0.958944                 
1                        1                        
