#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=0.25, beta=0.5, gamma=0.
#1-x_j/L                 2-Value                  
0.531172                 0.29631                  
0.533666                 0.298574                 
0.53616                  0.300849                 
0.538653                 0.303136                 
0.541147                 0.305434                 
0.543641                 0.307744                 
0.546135                 0.310066                 
0.548628                 0.312398                 
0.551122                 0.314743                 
0.553616                 0.317099                 
0.55611                  0.319467                 
0.558603                 0.321847                 
0.561097                 0.324239                 
0.563591                 0.326643                 
0.566085                 0.329059                 
0.568579                 0.331487                 
0.571072                 0.333927                 
0.573566                 0.336379                 
0.57606                  0.338843                 
0.578554                 0.34132                  
0.581047                 0.343809                 
0.583541                 0.346311                 
0.586035                 0.348825                 
0.588529                 0.351352                 
0.591022                 0.353891                 
0.593516                 0.356443                 
0.59601                  0.359008                 
0.598504                 0.361586                 
0.600998                 0.364176                 
0.603491                 0.36678                  
0.605985                 0.369396                 
0.608479                 0.372026                 
0.610973                 0.374668                 
0.613466                 0.377324                 
0.61596                  0.379994                 
0.618454                 0.382676                 
0.620948                 0.385372                 
0.623441                 0.388082                 
0.625935                 0.390805                 
0.628429                 0.393541                 
0.630923                 0.396291                 
0.633416                 0.399055                 
0.63591                  0.401833                 
0.638404                 0.404625                 
0.640898                 0.407431                 
0.643392                 0.410251                 
0.645885                 0.413084                 
0.648379                 0.415932                 
0.650873                 0.418795                 
0.653367                 0.421671                 
0.65586                  0.424562                 
0.658354                 0.427468                 
0.660848                 0.430387                 
0.663342                 0.433322                 
0.665835                 0.436271                 
0.668329                 0.439235                 
0.670823                 0.442214                 
0.673317                 0.445208                 
0.67581                  0.448216                 
0.678304                 0.45124                  
0.680798                 0.454279                 
0.683292                 0.457333                 
0.685786                 0.460402                 
0.688279                 0.463486                 
0.690773                 0.466586                 
0.693267                 0.469702                 
0.695761                 0.472833                 
0.698254                 0.47598                  
0.700748                 0.479142                 
0.703242                 0.482321                 
0.705736                 0.485515                 
0.708229                 0.488725                 
0.710723                 0.491951                 
0.713217                 0.495194                 
0.715711                 0.498452                 
0.718204                 0.501727                 
0.720698                 0.505018                 
0.723192                 0.508326                 
0.725686                 0.51165                  
0.72818                  0.514991                 
0.730673                 0.518348                 
0.733167                 0.521723                 
0.735661                 0.525114                 
0.738155                 0.528522                 
0.740648                 0.531947                 
0.743142                 0.53539                  
0.745636                 0.538849                 
0.74813                  0.542326                 
0.750623                 0.54582                  
0.753117                 0.549332                 
0.755611                 0.552861                 
0.758105                 0.556408                 
0.760599                 0.559973                 
0.763092                 0.563555                 
0.765586                 0.567155                 
0.76808                  0.570774                 
0.770574                 0.57441                  
0.773067                 0.578065                 
0.775561                 0.581738                 
0.778055                 0.585429                 
0.780549                 0.589139                 
0.783042                 0.592867                 
0.785536                 0.596614                 
0.78803                  0.60038                  
0.790524                 0.604164                 
0.793017                 0.607968                 
0.795511                 0.61179                  
0.798005                 0.615632                 
0.800499                 0.619492                 
0.802993                 0.623372                 
0.805486                 0.627272                 
0.80798                  0.631191                 
0.810474                 0.635129                 
0.812968                 0.639088                 
0.815461                 0.643066                 
0.817955                 0.647064                 
0.820449                 0.651081                 
0.822943                 0.655119                 
0.825436                 0.659178                 
0.82793                  0.663256                 
0.830424                 0.667355                 
0.832918                 0.671474                 
0.835411                 0.675614                 
0.837905                 0.679775                 
0.840399                 0.683956                 
0.842893                 0.688159                 
0.845387                 0.692382                 
0.84788                  0.696627                 
0.850374                 0.700892                 
0.852868                 0.705179                 
0.855362                 0.709488                 
0.857855                 0.713818                 
0.860349                 0.71817                  
0.862843                 0.722543                 
0.865337                 0.726938                 
0.86783                  0.731356                 
0.870324                 0.735795                 
0.872818                 0.740257                 
0.875312                 0.74474                  
0.877805                 0.749247                 
0.880299                 0.753776                 
0.882793                 0.758327                 
0.885287                 0.762901                 
0.887781                 0.767498                 
0.890274                 0.772118                 
0.892768                 0.776762                 
0.895262                 0.781428                 
0.897756                 0.786118                 
0.900249                 0.790831                 
0.902743                 0.795568                 
0.905237                 0.800328                 
0.907731                 0.805112                 
0.910224                 0.80992                  
0.912718                 0.814753                 
0.915212                 0.819609                 
0.917706                 0.82449                  
0.9202                   0.829395                 
0.922693                 0.834324                 
0.925187                 0.839278                 
0.927681                 0.844257                 
0.930175                 0.849261                 
0.932668                 0.85429                  
0.935162                 0.859344                 
0.937656                 0.864424                 
0.94015                  0.869528                 
0.942643                 0.874658                 
0.945137                 0.879814                 
0.947631                 0.884996                 
0.950125                 0.890204                 
0.952618                 0.895437                 
0.955112                 0.900697                 
0.957606                 0.905983                 
0.9601                   0.911296                 
0.962594                 0.916635                 
0.965087                 0.922                    
0.967581                 0.927393                 
0.970075                 0.932812                 
0.972569                 0.938259                 
0.975062                 0.943733                 
0.977556                 0.949234                 
0.98005                  0.954763                 
0.982544                 0.960319                 
0.985037                 0.965904                 
0.987531                 0.971516                 
0.990025                 0.977156                 
0.992519                 0.982824                 
0.995012                 0.988521                 
0.997506                 0.994246                 
1                        1                        
