#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=0.25, beta=0.5, gamma=0.
#1-x_j/L                 2-Value                  
0.916168                 0.821477                 
0.918164                 0.825389                 
0.92016                  0.829316                 
0.922156                 0.83326                  
0.924152                 0.837219                 
0.926148                 0.841194                 
0.928144                 0.845184                 
0.93014                  0.849191                 
0.932136                 0.853214                 
0.934132                 0.857253                 
0.936128                 0.861308                 
0.938124                 0.865379                 
0.94012                  0.869467                 
0.942116                 0.873571                 
0.944112                 0.877691                 
0.946108                 0.881828                 
0.948104                 0.885982                 
0.9501                   0.890152                 
0.952096                 0.894338                 
0.954092                 0.898542                 
0.956088                 0.902762                 
0.958084                 0.906999                 
0.96008                  0.911253                 
0.962076                 0.915524                 
0.964072                 0.919812                 
0.966068                 0.924118                 
0.968064                 0.92844                  
0.97006                  0.93278                  
0.972056                 0.937137                 
0.974052                 0.941512                 
0.976048                 0.945904                 
0.978044                 0.950314                 
0.98004                  0.954741                 
0.982036                 0.959186                 
0.984032                 0.963649                 
0.986028                 0.968129                 
0.988024                 0.972628                 
0.99002                  0.977145                 
0.992016                 0.981679                 
0.994012                 0.986232                 
0.996008                 0.990803                 
0.998004                 0.995392                 
1                        1                        
