#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=0.25, beta=0.5, gamma=0.
#1-x_j/L                 2-Value                  
0.4                      0.191818                 
0.403125                 0.194002                 
0.40625                  0.196199                 
0.409375                 0.198411                 
0.4125                   0.200636                 
0.415625                 0.202875                 
0.41875                  0.205129                 
0.421875                 0.207396                 
0.425                    0.209677                 
0.428125                 0.211973                 
0.43125                  0.214284                 
0.434375                 0.216608                 
0.4375                   0.218948                 
0.440625                 0.221302                 
0.44375                  0.223671                 
0.446875                 0.226054                 
0.45                     0.228453                 
0.453125                 0.230866                 
0.45625                  0.233295                 
0.459375                 0.235739                 
0.4625                   0.238198                 
0.465625                 0.240673                 
0.46875                  0.243163                 
0.471875                 0.245669                 
0.475                    0.248191                 
0.478125                 0.250728                 
0.48125                  0.253281                 
0.484375                 0.25585                  
0.4875                   0.258436                 
0.490625                 0.261037                 
0.49375                  0.263655                 
0.496875                 0.26629                  
0.5                      0.26894                  
0.503125                 0.271608                 
0.50625                  0.274292                 
0.509375                 0.276993                 
0.5125                   0.279711                 
0.515625                 0.282446                 
0.51875                  0.285198                 
0.521875                 0.287967                 
0.525                    0.290754                 
0.528125                 0.293558                 
0.53125                  0.29638                  
0.534375                 0.29922                  
0.5375                   0.302077                 
0.540625                 0.304952                 
0.54375                  0.307845                 
0.546875                 0.310757                 
0.55                     0.313686                 
0.553125                 0.316634                 
0.55625                  0.319601                 
0.559375                 0.322586                 
0.5625                   0.32559                  
0.565625                 0.328612                 
0.56875                  0.331654                 
0.571875                 0.334714                 
0.575                    0.337794                 
0.578125                 0.340893                 
0.58125                  0.344012                 
0.584375                 0.34715                  
0.5875                   0.350308                 
0.590625                 0.353485                 
0.59375                  0.356683                 
0.596875                 0.3599                   
0.6                      0.363138                 
0.603125                 0.366396                 
0.60625                  0.369675                 
0.609375                 0.372974                 
0.6125                   0.376293                 
0.615625                 0.379634                 
0.61875                  0.382995                 
0.621875                 0.386378                 
0.625                    0.389782                 
0.628125                 0.393207                 
0.63125                  0.396653                 
0.634375                 0.400121                 
0.6375                   0.403611                 
0.640625                 0.407123                 
0.64375                  0.410657                 
0.646875                 0.414213                 
0.65                     0.417791                 
0.653125                 0.421392                 
0.65625                  0.425015                 
0.659375                 0.428661                 
0.6625                   0.43233                  
0.665625                 0.436021                 
0.66875                  0.439736                 
0.671875                 0.443475                 
0.675                    0.447236                 
0.678125                 0.451022                 
0.68125                  0.454831                 
0.684375                 0.458664                 
0.6875                   0.462521                 
0.690625                 0.466402                 
0.69375                  0.470307                 
0.696875                 0.474237                 
0.7                      0.478192                 
0.703125                 0.482171                 
0.70625                  0.486175                 
0.709375                 0.490205                 
0.7125                   0.494259                 
0.715625                 0.49834                  
0.71875                  0.502445                 
0.721875                 0.506577                 
0.725                    0.510734                 
0.728125                 0.514917                 
0.73125                  0.519127                 
0.734375                 0.523363                 
0.7375                   0.527626                 
0.740625                 0.531915                 
0.74375                  0.536231                 
0.746875                 0.540574                 
0.75                     0.544945                 
0.753125                 0.549343                 
0.75625                  0.553768                 
0.759375                 0.558221                 
0.7625                   0.562702                 
0.765625                 0.567212                 
0.76875                  0.571749                 
0.771875                 0.576315                 
0.775                    0.58091                  
0.778125                 0.585533                 
0.78125                  0.590185                 
0.784375                 0.594867                 
0.7875                   0.599578                 
0.790625                 0.604318                 
0.79375                  0.609088                 
0.796875                 0.613888                 
0.8                      0.618718                 
0.803125                 0.623579                 
0.80625                  0.62847                  
0.809375                 0.633391                 
0.8125                   0.638344                 
0.815625                 0.643327                 
0.81875                  0.648342                 
0.821875                 0.653388                 
0.825                    0.658466                 
0.828125                 0.663575                 
0.83125                  0.668717                 
0.834375                 0.673891                 
0.8375                   0.679097                 
0.840625                 0.684336                 
0.84375                  0.689608                 
0.846875                 0.694913                 
0.85                     0.700251                 
0.853125                 0.705623                 
0.85625                  0.711028                 
0.859375                 0.716467                 
0.8625                   0.72194                  
0.865625                 0.727448                 
0.86875                  0.73299                  
0.871875                 0.738567                 
0.875                    0.744179                 
0.878125                 0.749826                 
0.88125                  0.755508                 
0.884375                 0.761226                 
0.8875                   0.76698                  
0.890625                 0.77277                  
0.89375                  0.778596                 
0.896875                 0.784459                 
0.9                      0.790358                 
0.903125                 0.796295                 
0.90625                  0.802269                 
0.909375                 0.80828                  
0.9125                   0.814329                 
0.915625                 0.820416                 
0.91875                  0.82654                  
0.921875                 0.832704                 
0.925                    0.838906                 
0.928125                 0.845147                 
0.93125                  0.851427                 
0.934375                 0.857746                 
0.9375                   0.864105                 
0.940625                 0.870504                 
0.94375                  0.876943                 
0.946875                 0.883422                 
0.95                     0.889942                 
0.953125                 0.896503                 
0.95625                  0.903105                 
0.959375                 0.909749                 
0.9625                   0.916434                 
0.965625                 0.923161                 
0.96875                  0.92993                  
0.971875                 0.936742                 
0.975                    0.943596                 
0.978125                 0.950493                 
0.98125                  0.957434                 
0.984375                 0.964418                 
0.9875                   0.971445                 
0.990625                 0.978517                 
0.99375                  0.985633                 
0.996875                 0.992794                 
1                        1                        
